12	215	423
12	220	22
12	231	489
12	246	8
12	275	143
12	327	583
12	354	433
12	391	2
12	447	163
12	457	686
12	483	260
12	485	702
12	509	519
12	605	748
12	629	469
12	685	28
12	686	437
12	689	580
12	703	105
12	761	337
12	793	724
12	817	46
12	868	373
12	881	958
12	882	411
12	883	294
12	889	168
12	890	837
12	969	578
13	54	581
13	61	753
13	130	81
13	132	747
13	150	523
13	193	503
13	214	436
13	224	818
13	247	668
13	282	385
13	306	614
13	350	496
13	383	457
13	422	369
13	449	576
13	457	721
13	525	895
13	539	398
13	656	646
13	696	27
13	723	773
13	769	71
13	830	715
13	858	54
13	865	324
13	916	916
13	955	284
13	959	128
13	968	988
13	994	58
14	56	485
14	146	580
14	161	280
14	172	73
14	180	772
14	210	7
14	279	106
14	283	904
14	291	708
14	299	51
14	325	235
14	344	961
14	354	345
14	441	856
14	444	330
14	448	724
14	461	940
14	492	719
14	500	715
14	514	471
14	520	547
14	532	900
14	565	385
14	609	129
14	617	396
14	729	769
14	802	350
14	813	551
14	859	767
14	909	602
14	967	181
14	976	151
15	28	909
15	84	529
15	171	626
15	172	865
15	205	795
15	260	244
15	275	253
15	356	810
15	366	967
15	368	889
15	381	160
15	384	344
15	387	703
15	417	985
15	435	896
15	452	728
15	558	959
15	592	883
15	604	424
15	614	308
15	627	274
15	742	191
15	744	621
15	765	512
15	775	701
15	785	621
15	817	214
15	849	371
15	925	528
15	996	713
16	38	26
16	69	170
16	123	232
16	163	212
16	170	482
16	209	945
16	234	330
16	269	651
16	287	221
16	365	971
16	418	620
16	419	958
16	476	533
16	494	30
16	519	239
16	522	646
16	573	867
16	574	262
16	598	471
16	610	622
16	616	763
16	662	261
16	676	142
16	692	244
16	702	569
16	723	468
16	808	491
16	809	645
16	853	892
16	865	230
16	870	249
16	895	686
16	942	189
16	966	533
17	37	622
17	99	250
17	113	715
17	122	815
17	149	272
17	151	620
17	185	888
17	191	60
17	203	106
17	221	472
17	246	831
17	250	329
17	256	700
17	305	402
17	306	583
17	377	504
17	382	964
17	396	151
17	434	289
17	446	290
17	487	604
17	493	201
17	499	861
17	502	267
17	516	847
17	534	441
17	541	140
17	579	996
17	631	43
17	656	986
17	666	954
17	674	176
17	696	236
17	697	300
17	724	235
17	730	915
17	752	815
17	766	69
17	769	378
17	864	409
17	922	8
17	944	147
17	946	691
17	995	848
18	25	34
18	54	472
18	56	200
18	64	15
18	100	925
18	106	770
18	131	817
18	155	634
18	201	333
18	239	236
18	290	430
18	331	329
18	345	391
18	363	510
18	398	507
18	407	714
18	433	495
18	486	61
18	494	394
18	539	588
18	620	319
18	649	927
18	655	112
18	657	106
18	673	575
18	735	904
18	744	234
18	779	498
18	884	417
18	897	393
18	917	912
18	922	897
18	932	117
18	967	597
18	996	456
19	43	878
19	48	555
19	63	541
19	96	855
19	111	550
19	130	739
19	174	576
19	188	657
19	191	817
19	224	32
19	310	642
19	361	72
19	372	236
19	380	98
19	383	384
19	405	965
19	455	593
19	459	296
19	467	716
19	503	100
19	517	50
19	526	512
19	642	282
19	660	574
19	703	750
19	723	133
19	787	863
19	799	279
19	800	538
19	807	91
19	824	470
19	840	953
19	845	816
19	874	675
19	962	280
19	964	74
19	993	765
20	25	972
20	31	790
20	111	991
20	126	50
20	158	525
20	202	649
20	210	180
20	226	735
20	266	31
20	271	619
20	300	390
20	374	603
20	425	81
20	474	705
20	478	725
20	513	248
20	520	930
20	527	540
20	539	88
20	553	861
20	629	586
20	659	78
20	668	85
20	671	807
20	709	163
20	715	579
20	728	756
20	741	817
20	767	512
20	817	204
20	841	781
20	858	518
20	921	126
20	991	202
21	27	808
21	53	159
21	73	561
21	75	305
21	87	259
21	131	256
21	222	291
21	225	29
21	243	207
21	338	709
21	386	334
21	448	636
21	476	901
21	479	515
21	520	912
21	521	478
21	526	726
21	591	323
21	613	29
21	652	388
21	686	119
21	690	761
21	694	226
21	737	672
21	749	288
21	776	321
21	780	827
21	789	168
21	802	713
21	851	759
21	862	70
21	886	785
21	911	821
21	933	662
21	955	43
21	974	10
21	980	837
22	34	28
22	55	345
22	67	768
22	93	547
22	103	529
22	148	436
22	160	710
22	163	639
22	206	204
22	216	72
22	242	983
22	265	44
22	269	188
22	293	440
22	300	879
22	373	29
22	376	4
22	402	845
22	407	620
22	465	231
22	471	478
22	500	109
22	542	702
22	547	804
22	550	785
22	596	401
22	622	120
22	641	769
22	700	275
22	804	394
22	843	515
22	846	140
22	883	490
22	908	444
22	946	943
22	948	471
22	961	562
23	32	42
23	40	216
23	48	64
23	51	665
23	101	872
23	162	908
23	197	258
23	218	906
23	253	476
23	333	153
23	343	474
23	347	21
23	422	473
23	446	840
23	455	338
23	470	180
23	500	779
23	506	155
23	507	845
23	509	11
23	525	74
23	530	510
23	579	852
23	591	143
23	613	666
23	614	661
23	625	152
23	671	129
23	690	270
23	706	116
23	766	666
23	813	22
23	825	735
23	835	510
23	850	50
23	866	875
23	894	239
23	912	54
23	933	232
23	953	684
23	976	836
24	38	687
24	50	596
24	56	856
24	69	688
24	122	730
24	123	614
24	186	366
24	198	62
24	208	14
24	278	650
24	291	687
24	292	397
24	307	700
24	422	664
24	448	478
24	466	777
24	471	165
24	501	401
24	518	261
24	613	564
24	617	582
24	642	79
24	684	759
24	694	937
24	695	226
24	725	371
24	744	321
24	746	494
24	752	601
24	761	799
24	843	582
24	858	822
24	868	587
25	31	200
25	64	980
25	131	436
25	139	823
25	157	233
25	161	241
25	178	110
25	181	227
25	250	630
25	266	778
25	317	712
25	333	592
25	335	436
25	381	677
25	400	294
25	418	899
25	456	238
25	458	702
25	461	20
25	470	910
25	474	168
25	508	292
25	514	86
25	540	371
25	543	923
25	550	449
25	555	709
25	587	348
25	594	49
25	599	416
25	606	753
25	655	628
25	663	819
25	692	316
25	696	713
25	709	613
25	714	884
25	770	992
25	771	834
25	774	717
25	870	710
25	969	645
25	978	60
26	69	427
26	135	497
26	143	333
26	187	746
26	203	516
26	215	81
26	243	191
26	257	217
26	269	714
26	283	392
26	303	223
26	316	928
26	400	70
26	495	458
26	514	116
26	524	263
26	542	853
26	546	938
26	548	102
26	554	129
26	585	61
26	618	286
26	619	344
26	687	120
26	700	562
26	701	934
26	741	173
26	753	630
26	805	491
26	856	680
26	888	423
26	904	138
26	911	500
26	940	403
26	941	312
26	965	623
26	966	237
26	987	687
26	992	337
27	38	636
27	59	390
27	62	445
27	71	976
27	104	464
27	179	379
27	184	354
27	185	910
27	234	237
27	343	748
27	500	259
27	537	518
27	539	829
27	595	886
27	619	12
27	625	318
27	635	530
27	659	935
27	698	869
27	708	575
27	726	136
27	782	984
27	813	254
27	833	266
27	848	565
27	851	976
27	894	517
27	913	305
27	933	253
27	940	425
28	37	914
28	39	445
28	54	311
28	64	397
28	104	879
28	133	98
28	146	248
28	177	27
28	193	382
28	217	289
28	227	544
28	239	141
28	262	733
28	282	185
28	284	681
28	298	833
28	314	447
28	408	918
28	409	756
28	447	139
28	451	877
28	480	841
28	497	812
28	549	354
28	555	406
28	644	91
28	664	478
28	748	487
28	771	898
28	783	687
28	813	752
28	883	649
28	985	932
29	33	148
29	39	572
29	48	619
29	56	658
29	87	894
29	113	48
29	131	514
29	169	207
29	187	486
29	204	937
29	208	332
29	241	393
29	278	944
29	331	207
29	338	369
29	363	950
29	411	384
29	436	233
29	479	248
29	506	230
29	534	560
29	539	410
29	557	29
29	578	543
29	602	805
29	644	727
29	667	791
29	669	570
29	672	204
29	675	534
29	691	386
29	734	469
29	772	609
29	778	539
29	811	941
29	835	566
29	836	81
29	851	541
29	868	654
29	912	319
29	960	493
29	963	265
29	980	647
29	981	145
29	999	581
30	37	599
30	59	708
30	68	997
30	72	588
30	77	159
30	84	595
30	117	797
30	133	142
30	182	796
30	246	571
30	259	961
30	279	502
30	299	874
30	387	225
30	437	506
30	464	550
30	519	992
30	558	226
30	570	122
30	591	709
30	653	958
30	709	541
30	851	752
30	888	723
30	921	6
30	937	550
30	946	702
30	959	887
30	963	207
31	40	282
31	57	919
31	107	89
31	122	967
31	185	157
31	271	93
31	307	474
31	320	336
31	364	64
31	397	220
31	400	366
31	448	169
31	491	893
31	500	601
31	533	173
31	549	172
31	631	176
31	723	944
31	802	575
31	809	182
31	811	21
31	900	888
31	932	927
31	965	454
31	969	220
32	56	359
32	111	988
32	121	174
32	151	523
32	174	168
32	191	39
32	203	860
32	208	473
32	241	740
32	258	112
32	278	515
32	316	967
32	359	473
32	365	98
32	410	537
32	419	558
32	439	994
32	493	587
32	500	303
32	506	89
32	508	653
32	547	476
32	586	569
32	605	26
32	675	122
32	732	712
32	770	152
32	771	253
32	780	739
32	803	996
32	821	644
32	831	684
32	840	418
32	855	21
32	893	68
32	899	352
32	916	6
32	921	602
32	951	460
32	966	722
33	56	196
33	100	179
33	129	376
33	130	225
33	168	237
33	179	744
33	227	256
33	258	771
33	282	166
33	294	998
33	333	843
33	351	128
33	412	88
33	427	125
33	461	259
33	473	751
33	510	590
33	518	667
33	547	833
33	616	93
33	632	514
33	640	699
33	652	260
33	708	75
33	749	344
33	786	350
33	839	667
33	841	997
33	852	86
33	864	426
33	890	730
33	922	357
33	954	219
33	962	81
33	978	981
34	51	331
34	56	330
34	58	613
34	77	254
34	121	886
34	129	432
34	140	827
34	229	376
34	248	709
34	270	833
34	278	790
34	317	642
34	344	955
34	372	579
34	399	988
34	413	735
34	418	183
34	419	150
34	440	649
34	443	451
34	450	773
34	483	90
34	490	261
34	496	735
34	537	743
34	541	691
34	554	13
34	588	287
34	664	344
34	691	593
34	730	609
34	735	16
34	740	999
34	750	452
34	753	686
34	775	675
34	784	386
34	792	380
34	807	12
34	854	547
34	906	830
34	909	870
34	933	475
34	947	419
34	949	745
34	951	520
34	998	721
35	45	253
35	103	485
35	193	866
35	220	815
35	245	568
35	275	572
35	299	879
35	330	69
35	350	653
35	368	344
35	395	473
35	411	788
35	415	471
35	429	342
35	478	950
35	516	112
35	540	746
35	546	149
35	555	49
35	571	16
35	626	584
35	635	55
35	663	649
35	670	427
35	726	794
35	741	372
35	753	605
35	764	118
35	802	246
35	825	175
35	826	577
35	840	59
35	844	877
35	892	507
35	922	9
35	929	305
36	60	159
36	120	870
36	178	695
36	184	515
36	207	650
36	253	230
36	259	273
36	307	623
36	337	594
36	414	489
36	513	842
36	536	125
36	590	968
36	603	160
36	613	39
36	632	33
36	641	747
36	653	867
36	655	706
36	678	766
36	748	930
36	765	981
36	788	171
36	798	272
36	885	661
36	886	827
36	905	498
36	924	890
36	940	778
36	989	316
37	45	842
37	54	583
37	56	153
37	58	582
37	60	578
37	68	259
37	87	115
37	105	284
37	141	187
37	156	483
37	174	896
37	215	725
37	218	496
37	220	710
37	228	621
37	239	815
37	267	504
37	270	75
37	279	645
37	291	769
37	299	790
37	311	174
37	317	206
37	341	454
37	406	696
37	432	118
37	470	92
37	483	984
37	493	810
37	516	963
37	560	282
37	570	952
37	619	34
37	679	154
37	690	664
37	780	845
37	781	461
37	859	929
37	891	268
37	900	675
37	906	929
37	944	450
37	966	695
37	980	92
38	64	191
38	70	322
38	80	161
38	176	451
38	184	706
38	185	290
38	195	523
38	202	801
38	243	709
38	302	413
38	313	985
38	336	276
38	342	52
38	360	43
38	373	68
38	381	804
38	384	873
38	402	490
38	419	867
38	432	542
38	446	94
38	456	712
38	461	697
38	491	238
38	545	646
38	549	570
38	596	255
38	646	188
38	650	552
38	684	21
38	693	474
38	704	361
38	707	200
38	721	585
38	740	952
38	801	352
38	804	482
38	841	380
38	883	433
38	993	880
39	44	442
39	53	772
39	130	196
39	170	760
39	257	384
39	260	415
39	279	622
39	387	757
39	392	698
39	393	433
39	420	915
39	442	866
39	451	774
39	494	909
39	524	786
39	528	890
39	627	796
39	656	452
39	685	475
39	701	380
39	739	663
39	758	408
39	842	318
39	845	905
39	873	8
39	876	208
39	901	809
39	918	267
39	941	939
39	972	695
39	975	565
40	53	490
40	83	637
40	167	922
40	177	341
40	179	365
40	217	453
40	246	563
40	247	16
40	260	468
40	269	846
40	282	970
40	303	970
40	308	412
40	318	758
40	327	941
40	335	538
40	349	537
40	362	979
40	436	478
40	437	706
40	443	869
40	451	52
40	458	654
40	481	133
40	512	529
40	540	217
40	548	952
40	577	561
40	633	997
40	634	213
40	635	468
40	662	15
40	715	518
40	719	325
40	769	409
40	791	934
40	805	249
40	827	754
40	864	826
40	922	241
40	976	655
40	981	130
41	58	40
41	66	549
41	122	92
41	132	153
41	141	517
41	175	810
41	208	103
41	251	200
41	305	326
41	364	340
41	365	510
41	402	889
41	418	971
41	450	599
41	461	731
41	472	66
41	496	60
41	536	687
41	542	823
41	586	667
41	587	84
41	607	70
41	610	306
41	671	917
41	745	716
41	748	782
41	773	749
41	778	715
41	798	920
41	803	332
41	864	428
41	975	86
41	977	846
41	985	632
42	86	126
42	92	141
42	103	98
42	108	242
42	143	904
42	154	138
42	174	716
42	177	951
42	184	562
42	197	90
42	217	577
42	227	335
42	232	94
42	255	791
42	257	902
42	332	151
42	338	137
42	395	377
42	402	102
42	413	965
42	491	384
42	499	887
42	619	79
42	631	821
42	634	734
42	642	200
42	709	655
42	722	507
42	731	617
42	758	932
42	773	685
42	784	868
42	807	607
42	809	636
42	828	556
42	829	52
42	848	825
42	867	882
42	872	187
42	879	600
42	884	638
42	898	240
42	922	530
42	927	849
42	939	122
43	44	941
43	64	337
43	68	103
43	100	995
43	126	887
43	170	235
43	190	856
43	228	283
43	241	157
43	273	494
43	289	804
43	331	862
43	352	969
43	398	430
43	467	687
43	528	333
43	550	451
43	564	70
43	619	900
43	674	476
43	790	80
43	833	367
43	852	874
43	871	256
43	900	654
43	938	95
43	944	761
43	946	327
43	963	766
43	991	89
44	68	2
44	140	209
44	160	326
44	168	294
44	252	980
44	254	491
44	306	35
44	315	820
44	332	967
44	368	22
44	407	412
44	414	694
44	416	5
44	431	564
44	433	424
44	439	438
44	444	962
44	478	678
44	525	961
44	528	573
44	562	402
44	584	762
44	608	572
44	667	402
44	694	379
44	750	43
44	784	343
44	805	353
44	860	827
44	863	198
44	875	699
44	915	745
44	965	125
44	986	205
45	53	584
45	54	493
45	58	666
45	76	273
45	82	422
45	104	192
45	123	710
45	134	569
45	151	599
45	183	206
45	202	329
45	274	514
45	280	473
45	355	406
45	363	520
45	404	552
45	456	359
45	460	518
45	479	724
45	481	62
45	500	149
45	516	24
45	517	393
45	574	814
45	619	609
45	647	68
45	729	562
45	749	777
45	763	380
45	808	7
45	809	67
45	812	376
45	839	142
45	842	131
45	871	467
45	899	46
45	952	574
45	954	690
45	982	870
45	992	319
46	60	452
46	69	759
46	74	415
46	114	674
46	115	907
46	128	579
46	225	544
46	237	629
46	270	194
46	309	840
46	312	362
46	332	521
46	358	80
46	379	51
46	433	773
46	442	74
46	446	682
46	464	65
46	474	836
46	483	87
46	496	719
46	531	14
46	532	492
46	592	677
46	607	994
46	638	657
46	641	591
46	678	644
46	721	336
46	747	417
46	782	561
46	787	899
46	826	842
46	840	429
46	854	387
46	870	313
46	879	532
46	887	736
46	900	839
46	915	273
46	931	856
46	976	575
46	990	637
47	107	657
47	111	863
47	158	872
47	170	584
47	246	61
47	259	232
47	315	461
47	346	85
47	352	58
47	373	644
47	415	827
47	421	452
47	457	625
47	473	172
47	509	435
47	535	879
47	537	619
47	603	514
47	630	510
47	654	585
47	761	182
47	764	667
47	772	656
47	791	809
47	834	874
47	841	530
47	843	362
47	882	206
47	916	933
47	945	734
47	974	388
47	996	547
48	72	934
48	97	399
48	100	222
48	142	946
48	144	312
48	156	620
48	175	300
48	195	976
48	237	352
48	274	69
48	283	843
48	318	750
48	334	491
48	346	405
48	351	223
48	380	67
48	424	160
48	453	266
48	503	508
48	507	345
48	508	281
48	521	220
48	533	820
48	546	400
48	571	155
48	589	822
48	596	553
48	600	544
48	646	482
48	648	760
48	667	681
48	680	283
48	735	854
48	740	179
48	747	416
48	785	18
48	822	701
48	845	806
48	864	274
48	874	374
48	892	314
48	900	124
48	902	729
48	910	615
48	946	594
48	949	572
48	977	224
49	77	991
49	105	763
49	117	445
49	119	574
49	140	537
49	162	532
49	167	897
49	197	596
49	216	313
49	218	445
49	262	34
49	266	564
49	267	403
49	269	646
49	278	414
49	304	736
49	309	392
49	348	713
49	361	481
49	398	871
49	420	772
49	488	96
49	491	97
49	528	812
49	540	828
49	555	119
49	563	340
49	587	261
49	597	324
49	601	16
49	602	603
49	604	926
49	642	592
49	666	670
49	692	765
49	697	882
49	730	682
49	762	599
49	796	135
49	807	247
49	820	210
49	836	628
49	838	744
49	871	862
49	905	588
49	918	818
49	921	996
49	937	489
49	938	327
49	947	804
49	952	209
49	957	727
49	975	819
49	991	659
50	83	790
50	101	970
50	132	133
50	157	594
50	159	582
50	163	857
50	186	846
50	284	987
50	318	549
50	354	81
50	358	492
50	407	493
50	412	582
50	417	874
50	421	569
50	428	877
50	437	901
50	449	570
50	459	431
50	540	369
50	560	278
50	562	24
50	591	221
50	615	126
50	616	81
50	674	747
50	703	473
50	736	251
50	819	455
50	851	181
50	859	75
50	926	756
50	931	864
50	934	473
50	981	997
51	147	339
51	180	864
51	186	780
51	211	956
51	235	516
51	264	559
51	325	458
51	379	457
51	413	17
51	414	492
51	454	95
51	479	959
51	490	828
51	502	287
51	515	464
51	523	796
51	528	66
51	613	208
51	621	765
51	686	236
51	695	501
51	771	190
51	776	169
51	797	276
51	807	171
51	808	627
51	820	849
51	844	899
51	895	673
51	906	450
51	919	36
52	55	578
52	68	292
52	140	62
52	154	152
52	191	105
52	212	552
52	220	751
52	222	420
52	248	999
52	249	154
52	311	262
52	340	177
52	364	669
52	397	204
52	400	520
52	422	670
52	433	541
52	454	629
52	457	136
52	460	48
52	490	931
52	498	352
52	538	888
52	542	159
52	594	687
52	702	113
52	772	427
52	781	364
52	825	175
52	827	668
52	835	172
52	836	808
52	838	514
52	890	463
52	895	125
52	949	447
52	952	646
52	961	456
52	963	378
52	966	968
52	968	443
52	974	752
52	980	553
53	83	296
53	117	969
53	128	826
53	147	298
53	159	718
53	195	592
53	210	150
53	224	707
53	265	497
53	282	235
53	334	636
53	335	27
53	344	223
53	369	576
53	410	640
53	442	61
53	444	229
53	450	622
53	451	715
53	487	996
53	512	231
53	542	125
53	545	911
53	586	988
53	598	360
53	630	278
53	645	291
53	664	235
53	687	246
53	751	713
53	791	591
53	811	809
53	839	795
53	903	413
53	906	151
53	909	771
53	948	585
53	952	805
54	118	412
54	155	710
54	243	550
54	268	80
54	300	670
54	334	314
54	336	43
54	370	871
54	409	660
54	511	125
54	531	314
54	539	619
54	558	390
54	577	14
54	596	383
54	598	353
54	617	930
54	628	509
54	631	318
54	637	479
54	685	749
54	724	3
54	762	276
54	820	263
54	915	266
54	951	700
54	955	658
55	142	360
55	159	77
55	173	440
55	238	654
55	279	256
55	284	283
55	355	625
55	405	152
55	447	850
55	462	276
55	477	246
55	486	293
55	531	26
55	535	77
55	541	435
55	568	106
55	621	907
55	712	229
55	745	954
55	778	665
55	820	76
55	866	99
55	932	287
55	936	22
55	982	191
55	983	592
56	67	651
56	115	673
56	176	493
56	208	981
56	220	455
56	228	146
56	231	664
56	238	302
56	239	105
56	288	608
56	323	713
56	367	559
56	383	219
56	424	636
56	431	26
56	547	921
56	557	615
56	570	507
56	571	661
56	572	672
56	630	860
56	661	625
56	703	381
56	748	746
56	768	707
56	774	201
56	783	388
56	822	948
56	839	128
56	856	662
56	864	42
56	920	136
56	935	288
56	945	491
56	967	423
56	997	766
57	131	784
57	191	951
57	220	921
57	260	351
57	265	57
57	272	784
57	291	900
57	309	991
57	364	223
57	379	983
57	442	183
57	465	163
57	566	818
57	604	159
57	608	587
57	656	54
57	657	74
57	710	872
57	795	861
57	830	241
57	835	324
57	889	703
57	908	490
57	928	180
57	938	457
57	987	871
57	995	85
58	118	273
58	156	188
58	179	197
58	184	318
58	188	554
58	225	883
58	226	7
58	238	615
58	240	81
58	260	667
58	264	99
58	279	16
58	330	370
58	334	982
58	347	623
58	349	292
58	363	393
58	383	129
58	388	780
58	408	213
58	433	424
58	481	788
58	492	509
58	495	839
58	539	464
58	638	25
58	681	330
58	693	99
58	752	234
58	764	289
58	765	377
58	770	696
58	800	604
58	813	664
58	842	473
58	865	959
58	870	39
58	974	226
58	988	569
59	66	63
59	71	386
59	127	168
59	130	591
59	205	858
59	288	146
59	311	384
59	340	258
59	341	967
59	456	549
59	487	57
59	491	198
59	513	12
59	549	982
59	562	602
59	571	86
59	610	252
59	642	451
59	654	334
59	656	259
59	672	230
59	691	696
59	701	35
59	748	69
59	762	92
59	775	113
59	776	498
59	777	841
59	851	227
59	864	910
59	880	481
59	919	601
59	949	702
59	960	317
59	968	8
59	995	678
60	62	510
60	73	743
60	107	830
60	126	203
60	136	974
60	148	407
60	193	701
60	251	779
60	269	105
60	282	857
60	304	496
60	320	350
60	324	622
60	337	77
60	357	916
60	504	797
60	659	597
60	666	958
60	712	181
60	727	954
60	736	749
60	752	271
60	779	619
60	810	851
60	839	430
60	849	112
60	894	406
60	900	292
60	935	429
60	959	417
60	970	424
60	983	13
60	986	695
60	995	698
61	85	794
61	86	510
61	96	442
61	97	563
61	119	720
61	144	116
61	161	883
61	220	323
61	269	654
61	271	988
61	290	53
61	299	995
61	300	825
61	305	689
61	387	764
61	416	605
61	417	810
61	420	676
61	425	815
61	450	866
61	485	868
61	526	846
61	614	105
61	671	224
61	713	74
61	744	34
61	745	658
61	843	111
61	871	421
61	877	535
61	894	946
61	911	703
61	937	934
61	942	693
62	100	289
62	105	204
62	112	529
62	147	677
62	160	226
62	181	244
62	199	835
62	205	907
62	207	423
62	211	772
62	227	749
62	228	66
62	265	569
62	278	326
62	356	643
62	357	134
62	366	122
62	387	672
62	392	917
62	393	68
62	425	736
62	475	417
62	477	299
62	499	183
62	535	803
62	567	317
62	623	304
62	629	594
62	635	891
62	641	435
62	660	537
62	675	541
62	679	989
62	687	492
62	703	82
62	710	640
62	723	953
62	737	91
62	821	834
62	822	611
62	870	129
62	882	979
62	903	169
62	949	669
62	986	271
62	994	401
63	79	970
63	146	312
63	155	678
63	212	363
63	229	907
63	278	954
63	280	399
63	285	277
63	351	223
63	387	30
63	396	981
63	434	210
63	493	588
63	497	446
63	503	389
63	510	89
63	527	789
63	538	415
63	559	913
63	606	249
63	626	249
63	634	394
63	655	310
63	657	705
63	659	902
63	740	302
63	790	106
